HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
61676,4,6,6,3,5,9,5,8,4,3
61677,7,3,5,2,3,5,5,8,1,7
61678,6,7,3,10,3,7,4,5,6,6
61679,9,6,6,10,7,9,1,5,6,6
61680,9,10,1,6,9,9,1,7,9,4
61681,4,5,2,2,7,7,1,2,10,1
61682,5,10,10,5,7,5,5,8,3,4
61683,6,2,7,1,5,9,6,10,1,9
61684,2,8,10,7,5,8,8,3,8,5
61685,7,7,6,2,4,2,10,5,2,4
61686,8,6,8,1,7,7,8,5,5,1
61687,9,6,4,10,10,4,6,8,6,1
61688,2,6,8,4,5,8,1,9,5,7
61689,8,8,3,5,3,4,1,1,9,8
61690,2,1,4,4,8,2,9,6,6,2
61691,5,6,6,1,8,9,4,10,4,8
61692,2,1,5,5,1,1,4,10,9,6
61693,6,7,9,6,10,8,3,4,4,4
61694,6,8,9,3,4,6,6,10,8,4
61695,10,1,2,10,5,8,5,3,2,5
61696,6,10,9,5,8,10,1,1,9,1
61697,3,10,10,6,9,7,10,7,10,8
61698,8,9,4,2,7,3,10,7,2,7
61699,8,9,10,5,8,8,5,9,4,9
61755,9,2,10,10,8,2,1,9,7,2
61756,5,4,10,6,7,8,9,7,3,4
61757,10,9,6,7,7,3,6,5,6,9
61758,10,6,9,5,7,4,2,10,2,8
61759,3,9,4,5,6,1,5,7,5,3
61760,4,6,4,10,5,4,1,2,6,3
61761,1,9,3,3,9,1,7,8,10,1
61762,2,6,6,7,10,10,2,4,6,1
61763,1,7,4,6,5,10,9,8,10,5
61764,8,7,1,5,7,1,2,5,5,5
61765,3,1,9,7,5,1,10,8,4,3
61766,5,10,3,9,2,6,10,10,4,1
61767,6,9,7,6,9,3,3,4,6,6
61768,1,1,6,6,6,9,10,9,2,5
61769,6,6,9,9,3,10,10,6,2,7
61770,6,1,5,1,10,9,6,8,3,5
61771,10,3,8,6,10,2,8,5,10,8
61772,3,8,8,7,3,9,1,1,6,8
61773,2,7,5,2,5,9,6,3,3,7
61774,6,9,8,1,3,4,8,6,7,5
61775,6,6,10,1,5,2,2,6,5,8
61776,7,9,5,7,4,5,9,4,10,8
61777,4,2,2,4,3,7,10,10,1,9
61778,9,10,9,4,10,9,5,5,6,8
61779,2,7,9,1,8,4,5,6,3,3
61780,4,5,10,8,5,6,7,8,1,2
61835,8,4,5,2,3,2,2,8,4,10
61836,9,3,2,5,9,3,3,9,5,9
61837,1,9,1,9,9,2,7,8,1,9
61838,4,6,4,1,9,4,1,5,4,6
61839,8,7,7,9,7,3,5,9,10,9
61840,9,2,1,7,5,2,7,5,3,5
61841,3,6,2,8,7,3,4,10,10,1
61842,2,4,10,8,5,7,9,1,5,5
61843,2,2,10,9,5,2,7,8,5,8
61844,1,2,4,3,7,6,8,1,1,9
61845,7,4,10,10,1,10,8,10,2,6
61846,4,4,4,4,2,1,4,10,8,4
61847,4,2,5,9,3,6,3,8,2,1
61848,9,4,8,10,6,9,3,3,8,1
61849,5,8,5,10,4,9,8,10,3,8
61850,9,5,4,4,2,5,7,3,10,4
61851,6,1,8,2,5,7,9,1,5,5
61852,6,10,9,5,6,2,6,4,2,6
61853,4,10,10,8,1,1,7,1,8,6
61854,6,1,1,6,2,1,1,10,7,1
61855,2,4,7,7,7,8,8,7,4,9
61856,1,2,4,6,10,9,8,9,1,8
61857,6,8,3,3,1,7,9,10,9,1
61858,8,9,7,4,7,8,9,9,2,5
61859,5,1,2,4,4,8,8,4,1,7
61860,1,5,3,4,10,1,1,3,6,9
61861,2,3,3,5,5,3,10,10,2,1
61917,6,6,2,4,10,10,9,4,5,8
61918,7,4,4,9,3,10,6,7,8,6
61919,7,4,5,2,5,9,10,9,4,9
61920,1,1,9,7,1,10,4,8,2,1
61921,8,3,8,7,7,8,6,5,10,10
61922,10,10,6,5,4,6,5,6,1,4
61923,10,1,6,7,8,2,9,2,5,8
61924,1,9,10,2,10,7,1,8,2,3
61925,7,4,8,3,2,10,4,4,8,9
61926,6,7,2,7,1,7,8,6,7,8
61927,10,4,8,3,5,2,9,1,8,8
61928,10,3,9,7,1,2,1,2,10,10
61929,9,2,2,4,3,2,2,1,3,6
61930,1,4,3,8,1,6,8,7,7,9
61931,2,6,9,3,5,1,3,6,8,10
61932,6,10,1,8,10,5,7,6,3,1
61933,4,2,9,10,3,1,9,8,8,8
61934,6,10,6,6,9,5,3,3,2,10
61935,2,7,6,10,5,8,2,9,5,10
61936,4,7,3,1,1,6,1,8,7,4
61937,7,8,5,10,6,7,10,7,2,1
61938,7,9,5,8,5,10,8,7,3,9
61939,6,6,10,9,9,10,3,1,5,4
61940,9,3,7,9,4,6,7,7,7,4
61941,1,7,9,8,9,5,9,8,1,2
61942,5,5,2,1,4,7,5,3,3,1
61947,10,5,5,6,7,4,8,5,7,10
61998,10,9,1,6,7,9,1,5,9,3
61999,2,6,3,9,4,8,3,10,1,4
62000,3,8,3,9,4,9,7,7,8,9
62001,1,8,6,2,3,8,9,9,10,1
62002,10,4,5,8,9,3,10,3,9,10
62003,8,4,3,3,7,3,8,7,10,2
62004,7,8,10,7,4,2,1,6,1,7
62005,7,3,4,6,3,4,6,3,10,4
62006,2,1,4,10,10,9,2,5,6,5
62007,7,10,8,4,9,8,9,9,2,7
62008,1,6,8,9,3,3,4,4,3,10
62009,4,6,5,4,3,5,2,1,7,7
62010,6,1,5,8,8,9,3,5,1,4
62011,5,1,3,2,1,5,8,5,3,1
62012,1,2,3,9,2,6,4,10,1,3
62013,3,8,1,6,3,8,8,8,9,9
62014,2,8,3,9,7,7,5,5,2,7
62015,9,10,4,10,8,10,9,9,4,3
62016,8,3,9,4,6,10,4,1,3,3
62017,5,4,3,3,9,1,8,7,10,5
62018,4,9,8,7,5,9,5,4,6,2
62019,6,1,3,7,10,10,2,6,6,4
62020,1,10,8,5,4,7,3,5,10,6
62021,4,8,3,8,6,7,1,1,9,6
62022,9,8,10,10,3,5,8,9,8,9
62023,2,5,6,2,10,3,9,7,6,8
62029,10,6,1,10,1,9,8,2,8,5
62079,8,3,2,7,8,5,6,4,2,7
62080,5,2,10,8,5,9,1,10,9,8
62081,8,7,8,2,4,3,8,8,5,5
62082,5,4,1,7,5,8,7,5,2,3
62083,3,7,9,6,5,5,9,9,4,10
62084,7,3,5,5,6,5,6,3,6,3
62085,3,10,2,10,2,7,6,8,2,9
62086,5,3,6,3,6,4,10,8,7,1
62087,1,3,10,2,3,9,5,5,1,5
62088,1,6,10,10,6,10,5,6,8,3
62089,10,5,1,7,6,9,8,6,1,5
62090,1,10,10,4,8,3,3,9,8,6
62091,8,8,6,9,1,8,3,2,5,4
62092,7,3,7,6,7,9,3,5,1,1
62093,5,3,10,3,4,8,9,8,8,7
62094,7,5,7,6,5,5,7,5,8,3
62095,2,7,4,2,3,6,2,3,1,10
62096,7,8,8,5,2,2,2,7,4,7
62097,3,9,6,1,4,7,10,3,6,4
62098,8,1,6,9,9,7,7,7,7,9
62099,10,5,1,8,9,1,5,3,8,5
62100,7,3,10,9,2,3,1,8,9,10
62101,1,1,10,9,3,5,5,10,10,4
62102,10,5,3,6,4,9,2,1,4,4
62103,9,8,4,1,6,1,9,8,6,7
62104,8,4,8,10,1,9,3,1,3,6
62109,9,10,2,9,2,7,6,10,6,8
62160,2,5,5,9,1,9,1,8,6,2
62161,7,5,1,4,3,10,6,1,4,4
62162,7,6,7,10,3,1,9,4,3,10
62163,4,8,1,8,5,1,4,2,10,4
62164,6,3,4,10,4,8,2,9,10,9
62165,1,5,8,10,3,5,8,3,7,7
62166,5,3,7,1,4,5,9,9,5,4
62167,8,10,4,6,5,2,5,9,9,7
62168,1,1,10,3,6,2,2,1,7,9
62169,1,3,1,3,6,1,4,6,8,9
62170,4,3,8,8,10,3,8,4,10,7
62171,1,8,4,2,2,3,2,2,6,10
62172,1,6,2,8,8,2,5,6,10,1
62173,4,10,2,5,6,7,7,1,4,3
62174,7,6,10,5,2,5,9,4,9,4
62175,2,8,5,10,8,4,4,3,6,6
62176,8,2,7,3,4,9,2,4,9,1
62177,1,3,1,5,2,7,8,7,9,2
62178,1,6,1,4,6,4,4,10,6,3
62179,4,5,8,2,10,2,4,10,6,8
62180,8,4,7,5,1,9,7,5,2,10
62181,5,5,4,5,8,2,4,2,1,2
62182,2,1,3,2,8,10,8,5,10,4
62183,9,4,6,6,7,3,8,6,1,10
62184,1,5,4,5,8,8,10,2,1,2
62185,10,8,4,7,7,3,7,5,7,5
62189,10,2,2,10,9,4,1,5,8,8
62190,3,1,4,2,7,7,5,9,6,7
62191,5,8,2,10,3,5,2,1,2,5
62242,7,6,3,1,6,8,1,7,1,9
62243,6,3,5,9,5,4,8,9,6,2
62244,1,2,3,4,2,10,5,8,4,10
62245,10,4,7,8,3,4,5,8,4,2
62246,5,5,9,3,3,8,10,5,8,8
62247,5,4,2,7,3,9,10,4,9,2
62248,3,8,1,6,5,2,7,4,4,8
62249,5,8,2,3,4,4,1,1,5,6
62250,3,8,7,9,2,2,7,5,7,4
62251,8,2,2,6,10,5,9,10,4,10
62252,10,10,7,5,7,2,2,1,8,4
62253,9,10,6,4,2,4,9,4,4,6
62254,5,7,3,10,5,7,2,8,1,5
62255,5,7,8,8,8,7,8,1,4,4
62256,4,10,10,8,2,8,1,7,1,5
62257,1,10,5,2,4,7,9,6,2,5
62259,6,4,4,8,10,7,4,7,6,7
62260,1,10,8,2,9,6,7,2,6,3
62261,3,8,5,8,5,2,9,8,6,9
62262,9,9,6,5,8,9,10,3,3,5
62263,10,6,9,2,10,3,7,1,3,7
62264,7,7,6,4,8,4,9,6,1,4
62265,4,5,9,8,6,10,4,5,7,1
62266,10,8,3,4,3,2,7,2,6,2
62267,1,3,9,7,5,6,5,2,3,7
62271,3,4,6,10,4,3,1,2,10,7
62272,9,8,10,6,2,3,3,9,7,10
62322,4,3,9,9,7,2,2,10,7,1
62323,1,3,9,6,3,1,9,6,5,9
62324,9,7,7,10,8,9,9,8,6,10
62325,2,9,10,4,5,7,2,10,5,2
62326,7,3,3,2,1,2,7,4,1,10
62327,9,6,3,9,4,5,6,4,6,8
62328,1,8,7,6,4,10,1,10,7,9
62329,4,5,3,9,10,5,1,7,9,10
62330,3,4,1,6,3,8,6,6,9,9
62331,7,4,8,5,2,6,2,9,10,6
62332,4,3,10,7,2,1,10,10,10,6
62333,9,8,9,6,2,8,3,7,4,3
62334,7,4,10,6,6,1,4,10,5,10
62335,6,9,5,10,4,7,2,1,2,10
62336,7,8,1,6,3,4,7,3,4,10
62337,4,6,9,10,2,1,3,10,6,1
62338,5,3,8,2,5,4,1,6,6,10
62339,1,9,3,3,3,4,10,10,2,9
62340,1,3,5,10,6,8,9,4,4,7
62341,5,6,3,4,10,10,7,3,6,2
62342,9,4,3,9,3,5,6,3,5,1
62343,5,4,7,2,7,9,6,9,1,9
62344,8,9,5,9,3,5,7,5,9,1
62345,7,7,9,7,8,10,5,8,3,8
62346,3,7,1,7,1,1,8,4,5,3
62347,7,8,6,7,6,4,3,5,4,1
62351,10,6,5,3,8,6,6,10,4,1
62352,5,10,5,2,1,5,2,1,9,7
62353,10,5,5,8,7,5,3,8,7,8
62404,7,7,7,4,2,4,6,6,4,9
62405,9,8,10,1,8,10,1,3,2,7
62406,1,6,5,8,1,2,1,10,9,1
62407,2,2,7,5,4,7,8,9,8,6
62408,6,2,6,6,9,9,3,3,6,5
62409,4,7,7,9,9,4,5,10,7,6
62410,2,7,2,6,4,1,1,4,2,4
62411,10,9,6,3,2,10,4,10,1,9
62412,9,6,9,4,7,5,3,1,1,9
62413,5,10,5,2,9,9,4,1,1,9
62414,3,7,3,1,4,1,9,4,2,8
62415,5,4,8,6,6,8,10,5,9,8
62416,9,6,4,10,6,2,4,2,3,5
62417,4,2,5,9,5,4,3,2,10,5
62418,6,2,5,3,3,1,8,10,8,7
62419,1,6,7,3,5,9,5,2,10,4
62420,7,4,2,8,8,7,10,7,2,3
62421,1,8,4,2,1,10,9,4,6,3
62422,7,5,6,5,2,1,1,8,9,9
62423,9,3,9,10,7,5,7,3,8,5
62424,1,7,7,5,9,5,5,2,2,6
62425,3,9,7,9,7,5,4,3,10,7
62426,4,6,2,9,3,3,8,4,9,6
62427,4,7,8,5,9,4,5,5,7,2
62428,2,5,4,10,9,3,7,10,1,7
62429,1,4,4,7,5,8,8,4,10,8
62432,7,9,8,8,10,5,10,1,7,5
62433,6,7,4,4,3,8,1,7,1,4
62434,10,6,8,2,2,4,10,5,8,2
62485,4,10,9,3,8,4,9,7,3,1
62486,7,4,8,6,5,9,2,2,4,10
62487,6,2,7,10,1,9,7,10,9,9
62488,7,10,7,2,6,10,3,2,2,5
62489,3,10,2,7,9,9,1,2,6,10
62490,10,4,9,3,8,1,2,7,9,10
62491,4,1,1,2,5,2,8,6,2,6
62492,3,10,3,4,5,1,8,9,6,2
62493,10,3,8,5,5,5,9,3,5,3
62494,2,3,7,8,9,10,7,5,6,4
62495,6,8,9,3,2,5,10,4,3,9
62496,10,5,8,1,4,1,8,8,4,9
62497,7,6,4,3,3,2,3,3,5,6
62498,9,8,9,5,9,5,2,2,8,8
62499,8,8,10,3,9,1,7,8,6,1
62500,5,8,9,4,5,4,8,4,6,5
62501,3,3,10,7,2,6,9,3,5,4
62502,4,7,1,9,1,2,2,8,1,6
62503,6,5,9,4,5,6,3,2,7,3
62504,9,3,3,6,4,5,6,2,10,10
62505,5,7,1,8,6,4,3,10,8,7
62506,4,6,6,3,3,10,3,1,3,1
62508,9,9,4,7,1,2,10,6,7,2
62509,1,10,3,10,2,3,1,6,10,5
62510,10,3,5,3,2,2,4,7,8,7
62511,8,9,6,3,7,9,2,4,2,3
62512,9,6,3,6,3,8,5,8,3,4
62513,4,8,1,3,6,6,5,4,10,5
62514,10,1,3,10,5,8,5,6,2,10
62515,2,10,3,9,2,9,6,5,4,2
62516,10,4,1,1,9,8,9,3,8,3
62566,4,8,3,6,9,7,7,3,4,3
62567,1,4,4,4,8,5,10,10,6,8
62568,8,1,5,1,1,10,10,2,10,2
62569,9,8,7,6,1,6,5,10,9,9
62570,10,5,1,3,8,6,5,3,4,4
62571,5,8,2,10,3,4,5,8,9,1
62572,1,9,7,4,10,2,9,9,7,9
62573,1,6,6,10,4,10,8,2,3,9
62574,10,7,5,9,10,8,10,8,1,5
62575,1,8,3,4,1,1,10,8,6,6
62576,4,5,10,6,7,6,5,3,10,7
62577,6,6,6,2,1,5,4,5,3,5
62578,2,3,6,9,7,4,8,9,8,8
62579,1,3,10,1,7,1,7,4,10,3
62580,2,5,10,6,1,5,9,3,2,4
62581,8,2,9,9,6,1,1,6,7,7
62582,4,5,4,8,1,1,10,6,5,3
62583,9,5,6,2,9,7,3,3,1,8
62584,2,3,8,1,3,9,8,7,10,9
62585,5,3,2,7,4,10,1,5,7,10
62586,7,3,2,5,2,7,5,9,4,4
62587,8,1,5,7,9,6,10,7,2,1
62588,1,5,2,10,4,4,3,9,2,9
62589,2,4,2,7,10,5,10,3,3,6
62590,4,3,6,9,5,6,3,3,5,10
62591,7,6,6,6,2,8,1,10,1,6
62592,9,9,2,1,8,9,1,9,6,4
62593,10,7,2,1,9,7,1,5,7,6
62594,1,10,6,5,4,3,9,8,8,9
62595,7,10,9,3,6,1,6,2,3,9
62596,6,5,7,10,5,2,5,8,1,3
62647,9,7,8,9,4,1,5,1,1,8
62648,5,3,1,5,1,7,2,8,9,1
62649,3,8,10,7,4,4,6,1,1,3
62650,6,9,3,6,9,2,8,6,7,7
62651,3,9,9,5,10,6,8,4,1,10
62652,1,1,7,6,5,1,10,10,10,6
62653,6,7,1,4,7,1,7,5,2,2
62654,1,8,4,10,6,2,5,9,4,7
62655,9,5,2,6,1,8,6,8,4,7
62656,2,3,5,1,4,8,5,5,6,1
62657,1,1,9,7,3,7,2,4,1,6
62658,6,6,10,2,6,4,2,3,9,8
62659,4,3,2,5,1,1,10,4,9,4
62660,7,10,10,8,10,4,2,7,9,2
62661,9,5,10,2,4,5,8,4,10,8
62662,1,2,1,4,1,9,3,6,4,2
62663,2,5,3,5,1,1,6,1,2,8
62664,4,6,8,10,3,9,2,6,10,4
62665,3,3,6,4,8,4,7,1,5,9
62666,5,5,5,3,5,4,10,1,1,2
62667,8,7,6,9,6,8,1,6,5,8
62668,5,8,3,5,4,8,3,5,10,10
62669,1,5,6,1,10,6,8,2,4,2
62670,7,6,1,10,3,10,1,7,1,10
62671,8,2,3,5,6,9,10,10,5,5
62672,10,2,10,1,8,1,1,7,8,6
62673,10,6,3,8,4,2,9,9,2,2
62674,9,2,5,1,7,3,1,4,1,5
62675,5,4,7,4,8,9,6,2,5,7
62676,1,1,10,6,10,9,9,8,3,5
62677,6,4,4,1,1,5,1,10,7,7
62678,7,9,7,8,10,8,6,4,8,6
62729,9,5,3,1,7,10,7,5,1,4
62730,10,5,10,7,7,4,8,10,6,10
62731,2,10,5,2,2,8,6,7,3,5
62732,1,7,1,1,7,1,3,6,6,2
62733,2,10,8,9,8,5,7,3,8,5
62734,4,9,3,2,9,8,9,3,2,1
62735,7,9,8,6,7,8,7,4,5,5
62736,3,1,7,10,10,5,5,7,8,8
62737,5,7,5,2,8,6,10,3,6,2
62738,2,3,7,3,10,6,6,5,10,9
62739,6,4,7,6,4,4,9,9,1,2
62740,8,3,7,8,6,4,6,8,1,7
62741,5,6,9,3,3,6,7,6,4,4
62742,4,1,5,2,9,7,5,7,3,10
62743,4,6,8,6,9,2,3,9,5,3
62744,5,7,7,5,8,10,1,4,1,7
62745,6,5,1,10,7,9,4,2,7,1
62746,1,3,9,9,9,2,2,10,3,7
62747,9,6,6,6,2,4,2,3,2,4
62748,1,7,9,1,10,10,2,3,9,6
62749,1,7,6,7,1,10,10,4,4,1
62750,8,4,7,7,3,1,7,6,1,1
62751,7,9,7,10,10,10,2,5,7,10
62752,3,5,9,8,2,7,8,8,1,4
62753,8,8,5,6,2,6,2,1,5,7
62754,8,7,7,7,10,7,5,7,5,1
62755,1,1,7,4,2,3,2,2,2,5
62756,8,4,5,8,5,8,4,1,6,4
62757,6,9,5,2,9,2,10,8,4,1
62758,2,7,3,2,8,1,8,8,4,3
62759,9,4,10,1,6,8,9,5,3,8
62809,4,9,6,9,4,1,9,6,4,4
62810,7,10,5,7,3,6,4,4,5,10
62811,4,10,9,7,5,5,10,3,4,9
62812,5,6,2,10,10,4,6,1,3,8
62813,4,3,10,6,10,8,3,3,9,7
62814,1,5,3,4,7,4,10,10,1,4
62815,2,4,5,6,6,3,2,10,7,1
62816,1,4,8,9,4,8,10,10,8,4
62817,2,3,3,5,2,5,1,10,5,9
62818,5,5,1,7,2,10,10,7,3,5
62819,7,10,3,10,2,1,4,8,10,1
62820,8,7,3,5,5,1,6,8,1,9
62821,8,7,7,2,10,8,4,7,8,9
62822,6,8,1,3,5,2,7,4,7,7
62823,5,2,10,4,7,5,9,9,6,2
62824,4,2,3,4,7,1,7,7,1,7
62825,8,2,2,2,2,2,7,4,6,9
62826,6,8,3,9,6,4,3,10,7,10
62827,6,5,7,3,2,3,10,9,1,6
62828,5,7,8,2,8,6,2,7,3,1
62829,7,4,8,7,2,1,8,6,10,3
62830,7,1,10,8,3,3,1,1,5,3
62831,3,7,7,8,4,6,10,3,1,2
62832,2,8,6,7,7,6,4,2,9,8
62833,5,3,4,5,9,10,4,4,9,7
62834,2,8,10,9,3,9,1,2,9,8
62835,8,8,8,4,7,2,5,2,5,7
62836,4,1,8,8,7,3,1,3,5,5
62837,3,8,1,5,5,5,9,1,8,9
62838,7,9,9,9,10,8,6,2,1,5
62839,5,5,10,6,3,8,8,9,5,1
62840,8,2,6,10,9,6,4,1,4,4
62891,6,6,7,3,8,2,8,5,6,5
62892,1,9,4,5,9,3,5,6,10,3
62893,6,3,3,6,5,8,2,3,3,8
62894,9,2,4,9,8,10,7,5,7,9
62895,5,10,9,10,7,10,9,10,9,3
62896,1,6,1,5,2,5,5,10,2,6
62897,7,3,3,6,8,4,10,5,9,5
62898,4,2,8,2,4,7,10,6,1,1
62899,4,6,8,8,1,6,10,6,5,6
62900,3,6,7,10,2,9,9,8,2,10
62901,7,7,10,9,3,5,5,4,5,4
62902,4,5,3,3,4,2,6,3,1,6
62903,9,2,6,5,3,10,10,4,8,1
62904,2,9,8,1,7,2,2,7,7,2
62905,8,10,1,5,8,4,7,1,3,7
62906,6,4,9,9,1,7,9,5,8,5
62907,7,6,7,6,9,10,6,4,9,5
62908,8,10,2,6,5,4,6,6,9,8
62909,6,9,8,4,9,3,10,6,5,8
62910,7,10,8,5,7,9,8,3,10,6
62911,6,1,4,1,5,7,7,1,7,4
62912,4,10,1,6,1,8,6,9,6,5
62913,7,7,8,3,10,8,7,1,4,7
62914,5,7,9,3,8,4,10,3,4,2
62915,4,3,2,2,4,2,10,9,2,9
62916,8,6,1,5,3,1,1,3,6,4
62917,10,6,1,4,2,5,2,9,4,4
62918,2,6,2,4,7,3,5,2,2,1
62919,6,4,6,6,5,4,6,6,7,3
62920,9,5,4,6,5,4,4,10,10,2
62921,2,6,9,2,3,1,6,2,8,4
62972,2,9,2,1,2,7,9,9,8,1
62973,8,6,3,10,3,8,7,3,7,9
62974,7,10,7,3,1,5,7,2,1,2
62975,7,2,1,10,8,6,5,4,5,7
62976,5,6,10,4,7,4,9,4,1,6
62977,1,10,4,9,1,3,10,9,9,9
62978,1,10,6,3,4,5,7,3,10,8
62979,9,1,2,7,8,4,7,5,6,5
62980,2,4,3,5,1,1,3,1,3,10
62981,2,4,4,2,6,2,9,2,9,3
62982,5,6,10,5,5,5,2,8,9,9
62983,9,9,6,7,2,5,7,8,2,3
62984,7,4,2,10,9,1,1,2,10,2
62985,10,2,7,4,5,6,5,2,7,2
62986,10,1,3,9,6,8,6,8,2,10
62987,1,1,9,1,5,3,8,6,6,7
62988,5,5,5,8,10,3,3,7,6,8
62989,9,6,3,3,1,3,6,9,3,5
62990,8,3,1,4,2,10,5,9,6,6
62991,7,5,5,9,7,1,10,6,9,7
62992,7,2,7,6,2,8,1,2,7,1
62993,7,1,4,9,7,3,4,1,6,5
62994,10,1,7,6,8,7,10,3,7,7
62995,7,10,3,3,7,8,8,3,8,7
62996,4,8,6,6,8,5,3,2,3,7
62997,7,2,10,2,10,5,9,2,6,7
62998,10,1,8,5,5,6,9,8,1,4
62999,2,8,7,2,7,10,9,1,7,10
63000,3,6,6,9,1,9,1,8,6,7
63001,10,4,3,7,6,7,9,2,5,4
63002,3,9,8,1,1,5,2,4,4,10
63003,7,4,4,5,5,8,10,10,5,10
63053,4,5,10,4,9,4,4,5,8,9
63054,8,9,3,8,9,3,3,3,8,6
63055,8,7,4,2,7,7,8,8,10,10
63056,6,4,1,2,1,3,8,1,1,3
63057,10,6,10,8,8,7,10,6,10,6
63058,9,7,8,8,3,3,9,8,6,8
63059,9,3,5,4,1,10,7,4,1,6
63060,1,3,8,9,5,6,10,2,8,9
63061,4,9,10,4,10,1,1,3,7,4
63062,7,1,5,10,5,5,4,1,4,2
63063,1,6,4,1,10,7,7,5,4,8
63064,2,2,2,2,4,8,6,5,4,4
63065,4,1,2,3,7,6,10,5,4,9
63066,7,6,1,10,2,5,7,5,9,4
63067,1,10,3,8,9,4,7,8,10,1
63068,1,3,7,7,9,8,2,6,9,3
63069,5,1,5,4,10,7,9,3,2,6
63070,9,5,7,7,4,1,3,2,2,9
63071,7,4,1,7,5,9,7,6,2,10
63072,9,4,9,7,3,3,4,2,3,7
63074,9,8,10,1,6,3,7,2,10,4
63075,2,9,2,10,10,2,3,4,1,7
63076,3,5,2,4,7,1,8,10,4,4
63077,3,8,7,9,9,8,9,6,10,1
63078,8,5,8,1,9,3,6,3,6,2
63079,1,9,8,8,1,3,4,5,5,9
63080,6,4,6,10,2,8,6,2,3,9
63081,3,8,3,8,6,9,1,4,9,3
63082,4,4,5,5,5,7,7,7,8,6
63083,2,10,3,4,4,10,9,6,2,7
63134,1,5,2,6,7,1,2,5,3,5
63135,10,2,3,4,2,4,2,4,3,1
63136,2,8,9,7,2,3,8,5,7,7
63137,4,3,1,8,5,7,6,9,4,9
63138,4,6,5,10,2,2,6,5,8,3
63139,4,9,6,8,7,4,3,4,10,7
63140,10,4,10,6,6,10,6,9,2,9
63141,2,9,8,2,10,9,8,2,9,5
63142,9,4,1,6,6,10,5,2,6,10
63143,7,5,7,8,3,6,10,4,5,6
63145,6,8,5,10,10,3,1,1,1,7
63146,2,1,7,9,5,7,3,7,2,1
63147,3,2,1,4,9,7,2,2,6,1
63148,5,10,5,4,1,7,2,8,10,1
63149,1,8,6,7,4,2,4,3,1,1
63150,9,5,7,2,10,2,3,1,4,6
63151,2,3,10,5,4,8,4,1,4,8
63152,1,6,10,7,2,1,1,4,6,3
63153,8,10,4,8,10,2,10,7,3,2
63154,2,4,6,5,10,2,4,2,2,7
63155,2,9,6,8,6,7,1,10,2,5
63156,9,7,4,4,4,8,10,5,1,6
63157,9,9,7,4,6,3,5,8,3,8
63158,10,3,5,6,3,2,2,6,3,1
63159,7,4,6,9,9,9,3,6,3,4
63160,3,7,9,3,1,6,9,5,4,1
63161,7,2,5,6,8,3,8,9,3,10
63162,5,1,8,9,8,7,1,9,6,9
63163,7,5,8,10,7,5,1,9,4,10
63164,2,9,3,3,2,2,2,9,2,3
63165,4,9,10,3,7,9,6,1,4,8
63216,9,1,1,1,3,4,4,9,1,3
63217,2,8,9,5,8,5,2,6,4,7
63218,4,10,2,9,1,4,2,5,6,6
63219,4,3,1,1,4,6,2,6,2,2
63220,10,3,8,9,1,10,2,10,8,1
63221,4,9,10,3,9,2,9,6,7,5
63222,5,7,9,7,7,1,8,1,1,7
63223,10,3,4,5,3,3,8,3,7,3
63226,5,4,1,3,4,8,10,5,3,2
63227,3,7,8,10,4,3,4,6,8,8
63228,5,9,4,10,9,1,8,1,9,5
63229,1,8,10,7,8,5,1,8,6,6
63230,9,5,9,3,7,10,7,3,9,10
63231,7,2,10,7,8,7,3,10,5,7
63232,2,8,9,5,10,9,8,2,4,9
63233,3,7,10,1,5,9,10,7,1,4
63234,8,6,8,7,3,8,5,1,8,1
63235,1,9,10,5,2,4,2,10,9,4
63236,10,7,1,1,7,8,9,4,3,8
63237,4,2,7,8,6,3,1,4,3,8
63238,5,3,9,10,4,3,5,7,1,1
63239,3,2,9,6,8,6,4,9,8,10
63240,2,1,3,3,4,2,10,7,8,5
63241,3,6,5,7,5,4,4,2,9,10
63242,6,1,3,3,5,4,8,6,6,1
63243,5,6,2,10,9,3,5,2,3,3
63244,5,10,1,1,5,5,9,4,4,4
63245,9,8,4,10,6,1,8,8,5,8
63246,10,9,2,7,4,1,6,10,2,5
63296,8,7,7,6,5,8,9,9,2,5
63297,3,2,9,7,8,3,7,7,4,7
63298,10,1,1,7,7,8,9,1,4,6
63299,2,7,3,8,5,4,6,4,9,8
63300,5,4,2,10,6,9,5,10,2,5
63301,5,2,5,9,9,9,3,1,1,10
63302,1,6,5,4,2,3,6,3,10,9
63307,2,10,6,2,8,8,1,5,4,8
63308,6,10,7,9,7,4,6,7,3,9
63309,1,8,2,3,7,7,5,8,8,6
63310,4,3,1,10,8,6,9,3,2,6
63311,1,2,8,9,7,7,8,3,2,3
63312,1,10,6,4,10,4,6,9,3,6
63313,6,4,10,7,9,2,9,7,6,6
63314,1,9,7,3,10,10,7,9,8,7
63315,3,2,1,7,6,10,8,2,9,1
63316,10,6,7,8,8,7,8,5,8,1
63317,2,10,4,9,8,2,9,7,6,4
63318,6,2,8,8,10,10,4,1,8,2
63319,10,4,7,9,10,3,1,2,9,4
63320,9,2,2,8,8,3,9,8,2,9
63321,2,3,1,10,2,7,9,4,8,5
63322,5,8,3,3,5,9,1,9,9,6
63323,2,5,3,9,1,5,2,6,10,10
63324,5,7,8,2,5,3,7,9,7,4
