HID,I001,I002,I003,I004,I005,I006,I007,I008,I009,I010
61676,5,10,5,2,1,1,10,3,5,2
61677,5,10,5,2,1,1,10,3,5,2
61678,5,10,5,2,1,1,10,3,5,2
61679,5,10,5,1,1,1,10,3,5,2
61680,5,10,5,1,1,1,7,3,6,2
61681,5,10,5,1,1,1,7,3,6,2
61682,5,10,5,1,1,1,7,2,6,2
61683,5,10,5,1,1,1,7,2,6,2
61684,5,10,5,1,1,10,7,2,6,2
61685,5,10,5,1,8,10,7,2,6,2
61686,5,10,5,1,8,10,7,2,6,1
61687,5,10,5,1,8,10,7,2,6,1
61688,5,10,5,1,8,10,7,2,6,1
61689,4,10,4,1,8,10,7,2,7,1
61690,4,7,4,1,8,10,7,2,7,1
61691,4,7,4,5,8,10,7,2,7,1
61692,4,7,4,5,8,10,7,2,7,1
61693,4,7,4,5,8,10,4,2,7,1
61694,4,7,4,5,8,10,4,2,7,1
61695,4,7,4,5,8,10,4,2,7,1
61696,4,7,4,5,8,10,4,2,7,1
61697,4,7,4,5,8,10,4,1,7,1
61698,4,7,4,5,8,10,4,1,7,1
61699,4,7,4,5,8,10,4,1,7,1
61755,5,10,5,2,1,1,10,4,5,2
61756,5,10,5,2,1,1,10,4,5,2
61757,5,10,5,2,1,1,10,3,5,2
61758,5,10,5,2,1,1,10,3,5,2
61759,5,10,5,2,1,1,10,3,5,2
61760,5,10,5,1,1,1,10,3,5,2
61761,5,10,5,1,1,1,10,3,5,2
61762,5,10,5,1,1,1,7,3,6,2
61763,5,10,5,1,1,1,7,2,6,2
61764,5,10,5,1,1,1,7,2,6,2
61765,5,10,5,1,1,1,7,2,6,2
61766,5,10,5,1,1,10,7,2,6,2
61767,5,10,5,1,8,10,7,2,6,2
61768,5,10,5,1,8,10,7,2,6,1
61769,5,10,5,1,8,10,7,2,6,1
61770,4,10,4,1,8,10,7,2,7,1
61771,4,7,4,1,8,10,7,2,7,1
61772,4,7,4,1,8,10,7,2,7,1
61773,4,7,4,5,8,10,7,2,7,1
61774,4,7,4,5,8,10,7,2,7,1
61775,4,7,4,5,8,10,4,2,7,1
61776,4,7,4,5,8,10,4,2,7,1
61777,4,7,4,5,8,10,4,2,7,1
61778,4,7,4,5,8,10,4,2,7,1
61779,4,7,4,5,8,10,4,1,7,1
61780,4,7,4,5,8,10,4,1,7,1
61835,5,10,5,2,1,1,10,4,9,2
61836,5,10,5,2,1,1,10,4,5,2
61837,5,10,5,2,1,1,10,3,5,2
61838,5,10,5,2,1,1,10,3,5,2
61839,5,10,5,2,1,1,10,3,5,2
61840,5,10,5,2,1,1,10,3,5,2
61841,5,10,5,1,1,1,10,3,5,2
61842,5,10,5,1,1,1,7,3,5,2
61843,5,10,5,1,1,1,7,3,6,2
61844,5,10,5,1,1,1,7,2,6,2
61845,5,10,5,1,1,1,7,2,6,2
61846,5,10,5,1,1,1,7,2,6,2
61847,5,10,5,1,1,10,7,2,6,2
61848,5,10,5,1,8,10,7,2,6,2
61849,5,10,5,1,8,10,7,2,6,2
61850,4,10,4,1,8,10,7,2,6,1
61851,4,7,4,1,8,10,7,2,7,1
61852,4,7,4,1,8,10,7,2,7,1
61853,4,7,4,5,8,10,7,2,7,1
61854,4,7,4,5,8,10,7,2,7,1
61855,4,7,4,5,8,10,7,2,7,1
61856,4,7,4,5,8,10,4,2,7,1
61857,4,7,4,5,8,10,4,2,7,1
61858,4,7,4,5,8,10,4,2,7,1
61859,4,7,4,5,8,10,4,1,7,1
61860,4,7,4,5,8,10,4,1,7,1
61861,4,7,4,5,8,10,4,1,7,1
61917,5,10,5,2,1,1,10,4,5,2
61918,5,10,5,2,1,1,10,4,5,2
61919,5,10,5,2,1,1,10,3,5,2
61920,5,10,5,2,1,1,10,3,5,2
61921,5,10,5,2,1,1,10,3,5,2
61922,5,10,5,1,1,1,10,3,5,2
61923,5,10,5,1,1,1,10,3,5,2
61924,5,10,5,1,1,1,7,3,6,2
61925,5,10,5,1,1,1,7,2,6,2
61926,5,10,5,1,1,1,7,2,6,2
61927,5,10,5,1,1,1,7,2,6,2
61928,5,10,5,1,1,10,7,2,6,2
61929,5,10,5,1,8,10,7,2,6,2
61930,5,10,5,1,8,10,7,2,6,2
61931,4,10,4,1,8,10,7,2,6,9
61932,4,10,4,1,8,10,7,2,7,1
61933,4,7,4,1,8,10,7,2,7,1
61934,4,7,4,1,8,10,7,2,7,1
61935,4,7,4,5,8,10,7,2,7,1
61936,4,7,4,5,8,10,7,2,7,1
61937,4,7,4,5,8,10,4,2,7,1
61938,4,7,4,5,8,10,4,2,7,1
61939,4,7,4,5,8,10,4,2,7,1
61940,4,7,4,5,8,10,4,1,7,1
61941,4,7,4,5,8,10,4,1,7,1
61942,4,7,4,5,8,10,4,1,7,1
61947,4,7,3,5,8,7,4,1,7,1
61998,5,10,5,2,1,1,10,4,9,2
61999,5,10,5,2,1,1,10,4,5,2
62000,5,10,5,2,1,1,10,3,5,2
62001,5,10,5,2,1,1,10,3,5,2
62002,5,10,5,2,1,1,10,3,5,2
62003,5,10,5,2,1,1,10,3,5,2
62004,5,10,5,1,1,1,10,3,5,2
62005,5,10,5,1,1,1,10,3,5,2
62006,5,10,5,1,1,1,7,3,6,2
62007,5,10,5,1,1,1,7,2,6,2
62008,5,10,5,1,1,1,7,2,6,2
62009,5,10,5,1,1,1,7,2,6,2
62010,5,10,5,1,1,10,7,2,6,2
62011,5,10,5,1,8,10,7,2,6,2
62012,4,10,4,1,8,10,7,2,6,2
62013,4,10,4,1,8,10,7,2,6,9
62014,4,7,4,1,8,10,7,2,7,1
62015,4,7,4,1,8,10,7,2,7,1
62016,4,7,4,5,8,10,7,2,7,1
62017,4,7,4,5,8,10,7,2,7,1
62018,4,7,4,5,8,10,7,2,7,1
62019,4,7,4,5,8,10,4,2,7,1
62020,4,7,4,5,8,10,4,2,7,1
62021,4,7,4,5,8,10,4,2,7,1
62022,4,7,4,5,8,10,4,1,7,1
62023,4,7,4,5,8,10,4,1,7,1
62029,4,7,3,5,8,7,4,1,7,1
62079,5,10,5,2,1,1,10,4,9,2
62080,5,10,5,2,1,1,10,4,5,2
62081,5,10,5,2,1,1,10,3,5,2
62082,5,10,5,2,1,1,10,3,5,2
62083,5,10,5,2,1,1,10,3,5,2
62084,5,10,5,1,1,1,10,3,5,2
62085,5,10,5,1,1,1,10,3,5,2
62086,5,10,5,1,1,1,7,3,6,2
62087,5,10,5,1,1,1,7,2,6,2
62088,5,10,5,1,1,1,7,2,6,2
62089,5,10,5,1,1,1,7,2,6,2
62090,5,10,5,1,1,1,7,2,6,2
62091,5,10,5,1,1,10,7,2,6,2
62092,4,10,4,1,8,10,7,2,6,2
62093,4,7,4,1,8,10,7,2,6,9
62094,4,10,4,1,8,10,7,2,6,9
62095,4,7,4,1,8,10,7,2,7,1
62096,4,7,4,1,8,10,7,2,7,1
62097,4,7,4,5,8,10,7,2,7,1
62098,4,7,4,5,8,10,7,2,7,1
62099,4,7,4,5,8,10,7,2,7,1
62100,4,7,4,5,8,10,4,2,7,1
62101,4,7,4,5,8,10,4,2,7,1
62102,4,7,4,5,8,10,4,1,7,1
62103,4,7,4,5,8,10,4,1,7,1
62104,4,7,4,5,8,10,4,1,7,1
62109,4,7,3,5,6,7,4,1,7,1
62160,5,10,5,2,1,1,10,4,9,2
62161,5,10,5,2,1,1,10,4,5,2
62162,5,10,5,2,1,1,10,3,5,2
62163,5,10,5,2,1,1,10,3,5,2
62164,5,10,5,2,1,1,10,3,5,2
62165,5,10,5,2,1,1,10,3,5,2
62166,5,10,5,1,1,1,10,3,5,2
62167,5,10,5,1,1,1,10,3,5,2
62168,5,10,5,1,1,1,7,3,6,2
62169,5,10,5,1,1,1,7,2,6,2
62170,5,10,5,1,1,1,7,2,6,2
62171,5,10,5,1,1,1,7,2,6,2
62172,5,10,5,1,1,1,7,2,6,2
62173,4,10,4,1,8,10,7,2,6,2
62174,4,10,4,1,8,10,7,2,6,9
62175,4,7,4,1,8,10,7,2,6,9
62176,4,7,4,1,8,10,7,2,7,9
62177,4,7,4,1,8,10,7,2,7,1
62178,4,7,4,5,8,10,7,2,7,1
62179,4,7,4,5,8,10,7,2,7,1
62180,4,7,4,5,8,10,7,2,7,1
62181,4,7,4,5,8,10,7,2,7,1
62182,4,7,4,5,8,10,4,2,7,1
62183,4,7,4,5,8,10,4,2,7,1
62184,4,7,4,5,8,10,4,1,7,1
62185,4,7,4,5,8,10,4,1,7,1
62189,4,7,3,5,8,7,4,1,7,1
62190,3,7,3,5,6,7,4,1,7,1
62191,3,7,3,5,6,7,4,1,7,1
62242,5,10,5,2,1,1,10,4,9,2
62243,5,10,5,2,1,1,10,3,5,2
62244,5,10,5,2,1,1,10,3,5,2
62245,5,10,5,2,1,1,10,3,5,2
62246,5,10,5,2,1,1,10,3,5,2
62247,5,10,5,1,1,1,10,3,5,2
62248,5,10,5,1,1,1,10,3,5,2
62249,5,10,5,1,1,1,10,3,5,2
62250,5,10,5,1,1,1,7,2,6,2
62251,5,10,5,1,1,1,7,2,6,2
62252,5,10,5,1,1,1,7,2,6,2
62253,5,10,5,1,1,1,7,2,6,2
62254,4,10,4,1,8,10,7,2,6,2
62255,4,10,4,1,8,10,7,2,6,2
62256,4,7,4,1,8,10,7,2,6,9
62257,4,7,4,1,8,10,7,2,6,9
62259,4,7,4,1,8,10,7,2,7,1
62260,4,7,4,5,8,10,7,2,7,1
62261,4,7,4,5,8,10,7,2,7,1
62262,4,7,4,5,8,10,7,2,7,1
62263,4,7,4,5,8,10,4,2,7,1
62264,4,7,4,5,8,10,4,2,7,1
62265,4,7,4,5,8,10,4,1,7,1
62266,4,7,4,5,8,10,4,1,7,1
62267,4,7,4,5,8,7,4,1,7,1
62271,3,7,3,5,6,7,4,1,7,1
62272,3,7,3,5,6,7,4,1,7,1
62322,5,10,5,2,1,1,10,4,9,2
62323,5,10,5,2,1,1,10,4,9,2
62324,5,10,5,2,1,1,10,3,5,2
62325,5,10,5,2,1,1,10,3,5,2
62326,5,10,5,2,1,1,10,3,5,2
62327,5,10,5,2,1,1,10,3,5,2
62328,5,10,5,1,1,1,10,3,5,2
62329,5,10,5,1,1,1,10,3,5,2
62330,5,10,5,1,1,1,7,2,6,2
62331,5,10,5,1,1,1,7,2,6,2
62332,5,10,5,1,1,1,7,2,6,2
62333,5,10,5,1,1,1,7,2,6,2
62334,4,10,5,1,1,10,7,2,6,2
62335,4,10,4,5,8,10,7,2,6,2
62336,4,7,4,5,8,10,7,2,6,9
62337,4,7,4,5,8,10,7,2,6,9
62338,4,7,4,5,8,10,7,2,7,9
62339,4,7,4,5,8,10,7,2,7,9
62340,4,7,4,5,8,10,7,2,7,1
62341,4,7,4,5,8,10,7,2,7,1
62342,4,7,4,5,8,10,7,2,7,1
62343,4,7,4,5,8,10,7,2,7,1
62344,4,7,4,5,8,10,4,2,7,1
62345,4,7,4,5,8,10,4,2,7,1
62346,4,7,4,5,8,10,4,1,7,1
62347,4,7,4,5,8,7,4,1,7,1
62351,3,7,3,5,6,7,4,1,7,1
62352,3,7,3,5,6,7,4,1,7,1
62353,3,7,3,5,6,7,4,1,7,1
62404,5,10,5,2,1,1,10,4,9,2
62405,5,10,5,2,1,1,10,3,5,2
62406,5,10,5,2,1,1,10,3,5,2
62407,5,10,5,2,1,1,10,3,5,2
62408,5,10,5,2,1,1,10,3,5,2
62409,5,10,5,1,1,1,10,3,5,2
62410,5,10,5,1,1,1,10,3,5,2
62411,5,10,5,1,1,1,10,3,5,2
62412,5,10,5,1,1,1,7,2,6,2
62413,5,10,5,1,1,1,7,2,6,2
62414,5,10,5,1,1,1,7,2,6,2
62415,4,10,5,1,1,1,7,2,6,2
62416,4,10,4,1,8,10,7,2,6,2
62417,4,10,4,5,8,10,7,2,6,9
62418,4,7,4,5,8,10,7,2,6,9
62419,4,7,4,5,8,10,7,2,6,9
62420,4,7,4,5,8,10,7,2,7,9
62421,4,7,4,5,8,10,7,2,7,9
62422,4,7,4,5,8,10,7,2,7,1
62423,4,7,4,5,8,10,7,2,7,1
62424,4,7,4,5,8,10,7,2,7,1
62425,4,7,4,5,8,10,7,2,7,1
62426,4,7,4,5,8,10,4,2,7,1
62427,4,7,4,5,8,10,4,1,7,1
62428,4,7,4,5,8,7,4,1,7,1
62429,4,7,4,5,8,7,4,1,7,1
62432,3,7,3,5,6,7,4,1,7,1
62433,3,7,3,5,6,7,4,1,7,1
62434,3,7,3,5,6,2,4,1,7,1
62485,5,10,5,2,1,1,10,4,9,2
62486,5,10,5,2,1,1,10,4,9,2
62487,5,10,5,2,1,1,10,3,5,2
62488,5,10,5,2,1,1,10,3,5,2
62489,5,10,5,2,1,1,10,3,5,2
62490,5,10,5,2,1,1,10,3,5,2
62491,5,10,5,1,1,1,10,3,5,2
62492,5,10,5,1,1,1,10,3,5,2
62493,5,10,5,1,1,1,10,2,6,2
62494,5,10,5,1,1,1,7,2,6,2
62495,5,10,5,1,1,1,7,2,6,2
62496,4,10,5,1,1,1,7,2,6,2
62497,4,10,4,1,1,10,7,2,6,2
62498,4,10,4,5,8,10,7,2,6,9
62499,4,7,4,5,8,10,7,2,6,9
62500,4,7,4,5,8,10,7,2,6,9
62501,4,7,4,5,8,10,7,2,6,9
62502,4,7,4,5,8,10,7,2,7,9
62503,4,7,4,5,8,10,7,2,7,9
62504,4,7,4,5,8,10,7,2,7,1
62505,4,7,4,5,8,10,7,2,7,1
62506,4,7,4,5,8,10,7,2,7,1
62508,4,7,4,5,8,10,4,1,7,1
62509,4,7,4,5,8,7,4,1,7,1
62510,4,7,4,5,8,7,4,1,7,1
62511,4,7,4,5,8,7,4,1,7,1
62512,4,7,3,5,6,7,4,1,7,1
62513,3,7,3,5,6,7,4,1,7,1
62514,3,7,3,5,6,7,4,1,7,1
62515,3,7,3,5,6,2,4,1,7,1
62516,3,7,3,5,6,2,4,1,7,1
62566,5,10,5,2,1,1,10,4,9,2
62567,5,10,5,2,1,1,10,3,5,2
62568,5,10,5,2,1,1,10,3,5,2
62569,5,10,5,2,1,1,10,3,5,2
62570,5,10,5,2,1,1,10,3,5,2
62571,5,10,5,1,1,1,10,3,5,2
62572,5,10,5,1,1,1,10,3,5,2
62573,5,10,5,1,1,1,10,3,5,2
62574,5,10,5,1,1,1,7,2,6,2
62575,5,10,5,1,1,1,7,2,6,2
62576,4,10,5,1,1,1,7,2,6,2
62577,4,10,4,1,1,10,7,2,6,2
62578,4,10,4,1,1,10,7,2,6,2
62579,4,10,4,5,8,10,7,2,6,9
62580,4,7,4,5,8,10,7,2,6,9
62581,4,7,4,5,8,10,7,2,6,9
62582,4,7,4,5,8,10,7,2,7,9
62583,4,7,4,5,8,10,7,2,7,9
62584,4,7,4,5,8,10,7,2,7,9
62585,4,7,4,5,8,10,7,2,7,1
62586,4,7,4,5,8,10,7,2,7,1
62587,4,7,4,5,8,10,7,2,7,1
62588,4,7,4,5,8,10,4,2,7,1
62589,4,7,4,5,8,7,4,1,7,1
62590,4,7,4,5,8,7,4,1,7,1
62591,4,7,4,5,8,7,4,1,7,1
62592,4,7,3,5,6,7,4,1,7,1
62593,3,7,3,5,6,7,4,1,7,1
62594,3,7,3,5,6,7,4,1,7,1
62595,3,7,3,5,6,2,4,1,7,1
62596,3,7,3,5,6,2,4,1,7,1
62647,5,10,5,2,1,1,10,4,9,2
62648,5,10,5,2,1,1,10,4,9,2
62649,5,10,5,2,1,1,10,3,5,2
62650,5,10,5,2,1,1,10,3,5,2
62651,5,10,5,2,1,1,10,3,5,2
62652,5,10,5,2,1,1,10,3,5,2
62653,5,10,5,1,1,1,10,3,5,2
62654,5,10,5,1,1,1,10,3,5,2
62655,5,10,5,1,1,1,7,2,5,2
62656,5,10,5,1,1,1,7,2,6,2
62657,4,10,5,1,1,1,7,2,6,2
62658,4,10,4,1,1,7,7,2,6,2
62659,4,10,4,1,1,10,7,2,6,2
62660,4,10,4,5,1,10,7,2,6,9
62661,4,7,4,5,8,10,7,2,6,9
62662,4,7,4,5,8,10,7,2,6,9
62663,4,7,4,5,8,10,7,2,6,9
62664,4,7,4,5,8,10,7,2,7,9
62665,4,7,4,5,8,10,7,2,7,9
62666,4,7,4,5,8,10,7,2,7,9
62667,4,7,4,5,8,10,7,2,7,1
62668,4,7,4,5,8,10,7,2,7,1
62669,4,7,4,5,8,10,7,2,7,1
62670,4,7,4,5,8,7,4,1,7,1
62671,4,7,4,5,8,7,4,1,7,1
62672,4,7,4,5,8,7,4,1,7,1
62673,3,7,3,5,6,7,4,1,7,1
62674,3,7,3,5,6,7,4,1,7,1
62675,3,7,3,5,6,7,4,1,7,1
62676,3,7,3,5,6,2,4,1,7,1
62677,3,7,3,5,6,2,4,1,7,1
62678,3,7,3,5,6,2,4,1,7,1
62729,5,10,5,2,1,1,10,4,9,2
62730,5,10,5,2,1,1,10,3,9,2
62731,5,10,5,2,1,1,10,3,5,2
62732,5,10,5,2,1,1,10,3,5,2
62733,5,10,5,2,1,1,10,3,5,2
62734,5,10,5,1,1,1,10,3,5,2
62735,5,10,5,1,1,1,10,3,5,2
62736,5,10,5,1,1,1,10,3,5,2
62737,5,10,5,1,1,1,7,2,6,2
62738,4,10,5,1,1,1,7,2,6,2
62739,4,10,4,1,1,7,7,2,6,2
62740,4,10,4,1,1,7,7,2,6,2
62741,4,10,4,1,1,10,7,2,6,9
62742,4,10,4,5,8,10,7,2,6,9
62743,4,7,4,5,8,10,7,2,6,9
62744,4,7,4,5,8,10,7,2,6,9
62745,4,7,4,5,8,10,7,2,6,9
62746,4,7,4,5,8,10,7,2,7,9
62747,4,7,4,7,8,10,7,2,7,9
62748,4,7,4,5,8,10,7,2,7,9
62749,4,7,4,5,8,10,7,2,7,1
62750,4,7,4,5,8,10,7,2,7,1
62751,4,7,4,5,8,7,4,2,7,1
62752,4,7,4,5,8,7,4,1,7,1
62753,4,7,4,5,8,7,4,1,7,1
62754,3,7,3,5,6,7,4,1,7,1
62755,3,7,3,5,6,7,4,1,7,1
62756,3,7,3,5,6,7,4,1,7,1
62757,3,7,3,5,6,2,4,1,7,1
62758,3,7,3,5,6,2,4,1,7,1
62759,3,7,3,5,6,2,4,1,7,1
62809,5,10,5,2,1,1,10,4,9,2
62810,5,10,5,2,1,1,10,3,9,2
62811,5,10,5,2,1,1,10,3,5,2
62812,5,10,5,2,1,1,10,3,5,2
62813,5,10,5,2,1,1,10,3,5,2
62814,5,10,5,2,1,1,10,3,5,2
62815,5,10,5,1,1,1,10,3,5,2
62816,5,10,5,1,1,1,10,3,5,2
62817,4,10,5,1,1,1,7,2,5,2
62818,4,10,5,1,1,1,7,2,6,2
62819,4,10,4,1,1,7,7,2,6,2
62820,4,10,4,1,1,7,7,2,6,2
62821,4,10,4,1,1,7,7,2,6,9
62822,4,10,4,5,1,10,7,2,6,9
62823,4,7,4,5,8,10,7,2,6,9
62824,4,7,4,5,8,10,7,2,6,9
62825,4,7,4,5,8,10,7,2,6,9
62826,4,7,4,5,8,10,7,2,7,9
62827,4,7,4,7,8,10,7,2,7,9
62828,4,7,4,7,8,10,7,2,7,9
62829,4,7,4,7,8,10,7,2,7,9
62830,4,7,4,7,8,10,7,2,7,1
62831,4,7,4,7,8,7,7,2,7,1
62832,4,7,4,7,8,7,4,1,7,1
62833,4,7,4,7,8,7,4,1,7,1
62834,3,7,3,7,6,7,4,1,7,1
62835,3,7,3,5,6,7,4,1,7,1
62836,3,7,3,5,6,7,4,1,7,1
62837,3,7,3,5,6,2,4,1,7,1
62838,3,7,3,5,6,2,4,1,7,1
62839,3,7,3,5,6,2,4,1,7,1
62840,3,7,3,5,6,2,4,1,7,1
62891,5,10,5,2,1,1,10,4,9,2
62892,5,10,5,2,1,1,10,3,9,2
62893,5,10,5,2,1,1,10,3,5,2
62894,5,10,5,2,1,1,10,3,5,2
62895,5,10,5,2,1,1,10,3,5,2
62896,5,10,5,1,1,1,10,3,5,2
62897,5,10,5,1,1,1,10,3,5,2
62898,4,10,5,1,1,1,10,2,5,2
62899,4,10,5,1,1,1,7,2,5,2
62900,4,10,4,1,1,7,7,2,6,2
62901,4,10,4,1,1,7,7,2,6,2
62902,4,10,4,1,1,7,7,2,6,2
62903,4,10,4,1,1,10,7,2,6,9
62904,4,7,4,5,1,10,7,2,6,9
62905,4,7,4,5,8,10,7,2,6,9
62906,4,7,4,5,8,10,7,2,6,9
62907,4,7,4,5,8,10,7,2,6,9
62908,4,7,4,5,8,10,7,2,7,9
62909,4,7,4,7,8,10,7,2,7,9
62910,4,7,4,7,8,10,7,2,7,9
62911,4,7,4,7,8,10,7,2,7,9
62912,4,7,4,7,8,7,7,2,7,1
62913,4,7,4,7,8,7,7,2,7,1
62914,4,7,4,7,8,7,4,1,7,1
62915,3,7,3,7,6,7,4,1,7,1
62916,3,7,3,7,6,7,4,1,7,1
62917,3,7,3,7,6,7,4,1,7,1
62918,3,7,3,7,6,2,4,1,7,1
62919,3,7,3,7,6,2,4,1,7,1
62920,3,7,3,7,6,2,4,1,7,1
62921,3,7,3,7,6,2,4,1,7,1
62972,5,10,5,2,1,1,10,4,9,2
62973,5,10,5,2,1,1,10,3,9,2
62974,5,10,5,2,1,1,10,3,5,2
62975,5,10,5,2,1,1,10,3,5,2
62976,5,10,5,2,1,1,10,3,5,2
62977,5,10,5,2,1,1,10,3,5,2
62978,5,10,5,1,1,1,10,3,5,2
62979,4,10,5,1,1,1,10,3,5,2
62980,4,10,5,1,1,1,10,2,5,2
62981,4,10,4,1,1,7,7,2,6,2
62982,4,10,4,1,1,7,7,2,6,2
62983,4,10,4,1,1,7,7,2,6,2
62984,4,10,4,1,1,7,7,2,6,9
62985,4,10,4,5,1,10,7,2,6,9
62986,4,7,4,5,1,10,7,2,6,9
62987,4,7,4,5,8,10,7,2,6,9
62988,4,7,4,5,8,10,7,2,6,9
62989,4,7,4,5,8,10,7,2,7,9
62990,4,7,4,7,8,10,7,2,7,9
62991,4,7,4,7,8,10,7,2,7,9
62992,4,7,4,7,8,10,7,2,7,9
62993,4,7,4,7,8,7,7,2,7,9
62994,4,7,4,7,8,7,7,2,7,9
62995,4,7,4,7,8,7,7,1,7,1
62996,3,7,3,7,6,7,4,1,7,1
62997,3,7,3,7,6,7,4,1,7,1
62998,3,7,3,7,6,7,4,1,7,1
62999,3,7,3,7,6,2,4,1,7,1
63000,3,7,3,7,6,2,4,1,7,1
63001,3,7,3,7,6,2,4,1,7,1
63002,3,7,3,7,6,2,4,1,7,1
63003,3,7,3,7,6,2,4,1,7,1
63053,5,10,5,2,1,1,10,4,9,2
63054,5,10,5,2,1,1,10,3,9,2
63055,5,10,5,2,1,1,10,3,5,2
63056,5,10,5,2,1,1,10,3,5,2
63057,5,10,5,2,1,1,10,3,5,2
63058,5,10,5,1,1,1,10,3,5,2
63059,4,10,5,1,1,1,10,3,5,2
63060,4,10,5,1,1,1,10,2,5,2
63061,4,10,4,1,1,7,7,2,5,2
63062,4,10,4,1,1,7,7,2,6,2
63063,4,10,4,1,1,7,7,2,6,2
63064,4,10,4,1,1,7,7,2,6,9
63065,4,10,4,1,1,7,7,2,6,9
63066,4,7,4,5,1,10,7,2,6,9
63067,4,7,4,5,8,10,7,2,6,9
63068,4,7,4,5,8,10,7,2,6,9
63069,4,7,4,5,8,10,7,2,6,9
63070,4,7,4,5,8,10,7,2,7,9
63071,4,7,4,7,8,10,7,2,7,9
63072,4,7,4,7,8,10,7,2,7,9
63074,4,7,4,7,8,7,7,2,7,9
63075,4,7,4,7,8,7,7,1,7,9
63076,3,7,3,7,6,7,4,1,7,1
63077,3,7,3,7,6,7,4,1,7,1
63078,3,7,3,7,6,7,4,1,7,1
63079,3,7,3,7,6,2,4,1,7,1
63080,3,7,3,7,6,2,4,1,7,1
63081,3,7,3,7,6,2,4,1,7,1
63082,3,7,3,7,6,2,4,1,7,1
63083,3,7,3,7,6,2,4,1,7,1
63134,5,10,5,2,1,1,10,4,9,2
63135,5,10,5,2,1,1,10,3,9,2
63136,5,10,5,2,1,1,10,3,9,2
63137,5,10,5,2,1,1,10,3,5,2
63138,5,10,5,2,1,1,10,3,5,2
63139,5,10,5,2,1,1,10,3,5,2
63140,4,10,5,1,1,1,10,3,5,2
63141,4,10,5,1,1,1,10,3,5,2
63142,4,10,5,1,1,7,10,2,5,2
63143,4,10,4,1,1,7,7,2,6,2
63145,4,10,4,1,1,7,7,7,6,2
63146,4,10,4,1,1,7,7,7,6,9
63147,4,10,4,5,1,7,7,2,6,9
63148,4,7,4,5,1,10,7,2,6,9
63149,4,7,4,5,8,10,7,2,6,9
63150,4,7,4,5,8,10,7,2,6,9
63151,4,7,4,5,8,10,7,2,6,9
63152,4,7,4,7,8,10,7,2,7,9
63153,4,7,4,7,8,10,7,2,7,9
63154,4,7,4,7,8,7,7,2,7,9
63155,4,7,4,7,8,7,7,2,7,9
63156,4,7,4,7,8,7,7,2,7,9
63157,3,7,3,7,6,7,7,1,7,9
63158,3,7,3,7,6,7,4,1,7,1
63159,3,7,3,7,6,7,4,1,7,1
63160,3,7,3,7,6,2,4,1,7,1
63161,3,7,3,7,6,2,4,1,7,1
63162,3,7,3,7,6,2,4,1,7,1
63163,3,7,3,7,6,2,4,1,7,1
63164,3,7,3,7,6,2,4,1,7,1
63165,3,7,3,7,6,2,4,1,7,1
63216,5,10,5,2,1,1,10,3,9,2
63217,5,10,5,2,1,1,10,3,9,2
63218,5,10,5,2,1,1,10,3,5,2
63219,5,10,5,2,1,1,10,3,5,2
63220,5,10,5,2,1,1,10,3,5,2
63221,4,10,5,1,1,1,10,3,5,2
63222,4,10,5,1,1,1,10,3,5,2
63223,4,10,5,1,1,7,10,2,5,2
63226,4,10,4,1,1,7,7,2,6,2
63227,4,10,4,1,1,7,7,7,6,9
63228,4,10,4,1,1,7,7,7,6,9
63229,4,7,4,5,1,7,7,2,6,9
63230,4,7,4,5,1,10,7,2,6,9
63231,4,7,4,5,8,10,7,2,6,9
63232,4,7,4,5,8,10,7,2,6,9
63233,4,7,4,5,8,10,7,2,7,9
63234,4,7,4,7,8,10,7,2,7,9
63235,4,7,4,7,8,7,7,2,7,9
63236,4,7,4,7,8,7,7,2,7,9
63237,4,7,4,7,8,7,7,2,7,9
63238,3,7,3,7,6,7,7,1,7,9
63239,3,7,3,7,6,7,7,1,7,9
63240,3,7,3,7,6,7,4,1,7,1
63241,3,7,3,7,6,2,4,1,7,1
63242,3,7,3,7,6,2,4,1,7,1
63243,3,7,3,7,6,2,4,1,7,1
63244,3,7,3,7,6,2,4,1,7,1
63245,3,7,3,7,6,2,4,1,7,1
63246,3,7,3,7,6,2,4,1,7,1
63296,5,10,5,2,1,1,10,4,9,2
63297,5,10,5,2,1,1,10,3,9,2
63298,5,10,5,2,1,1,10,3,9,2
63299,5,10,5,2,1,1,10,3,5,2
63300,5,10,5,2,1,1,10,3,5,2
63301,4,10,5,2,1,1,10,3,5,2
63302,4,10,5,1,1,1,10,3,5,2
63307,4,10,4,1,1,7,7,7,6,9
63308,4,10,4,1,1,7,7,7,6,9
63309,4,10,4,5,1,7,7,7,6,9
63310,4,7,4,5,1,10,7,7,6,9
63311,4,7,4,5,1,10,7,2,6,9
63312,4,7,4,5,8,10,7,2,6,9
63313,4,7,4,5,8,10,7,2,6,9
63314,4,7,4,7,8,10,7,2,7,9
63315,4,7,4,7,8,7,7,2,7,9
63316,4,7,4,7,8,7,7,2,7,9
63317,4,7,4,7,8,7,7,2,7,9
63318,3,7,4,7,6,7,7,2,7,9
63319,3,7,3,7,6,7,7,1,7,9
63320,3,7,3,7,6,7,7,1,7,9
63321,3,7,3,7,6,2,4,1,7,1
63322,3,7,3,7,6,2,4,1,7,1
63323,3,7,3,7,6,2,4,1,7,1
63324,3,7,3,7,6,2,4,1,7,1
